"row_key","gid","probe_uid","cdt_historical_id","gpl_orf","gpl_feature_name","gpl_gene_symbol","current_sgd_id","current_systematic_id","current_standard_name","current_feature_type","current_qualifier","mapping_status","mean_p","mean_non_p","p_effect","p_consistency_count","median_p","median_non_p","background_mad","p_specificity_score","p_specificity_rank","fixed_threshold_member","top_133_score_member"
"A_06_P1603","GENE3873X","A_06_P1603","YCL051W","YCL051W","YCL051W","LRE1","S000000556","YCL051W","LRE1","ORF","Verified","current",-0.03,-0.0316666666666667,0.00166666666666666,3,-0.06,-0.035,0.118608,-0.11435995023055,3106,FALSE,FALSE
"A_06_P1758","GENE2270X","A_06_P1758","YDL030W","YDL030W","YDL030W","PRP9","S000002188","YDL030W","PRP9","ORF","Verified","current",-0.0183333333333333,0.120333333333333,-0.138666666666667,1,0.03,0.055,0.118608,-0.11435995023055,3107,FALSE,FALSE
"A_06_P7024","GENE4692X","A_06_P7024","YPL263C","YPL263C","YPL263C","KEL3","S000006184","YPL263C","KEL3","ORF","Verified","current",-0.541666666666667,-0.446666666666667,-0.095,2,-0.51,-0.45,0.422541,-0.114823525809458,3108,FALSE,FALSE
"A_06_P4210","GENE2743X","A_06_P4210","YJL188C","YJL188C","YJL188C","BUD19","S000003724","YJL188C","BUD19","ORF","Dubious","current",0.196666666666667,0.0946666666666667,0.102,3,0.3,0.355,0.378063,-0.11504759832909,3109,FALSE,FALSE
"A_06_P2359","GENE1879X","A_06_P2359","YDR367W","YDR367W","YDR367W","ORF:YDR367W","S000002775","YDR367W","KEI1","ORF","Verified","current",-0.0866666666666667,-0.213333333333333,0.126666666666667,5,-0.175,-0.125,0.333585,-0.115317642446118,3110,FALSE,FALSE
"A_06_P6725","GENE2119X","A_06_P6725","YOR361C","YOR361C","YOR361C","PRT1","S000005888","YOR361C","PRT1","ORF","Verified","current",-0.246666666666667,-0.268333333333333,0.0216666666666667,4,-0.25,-0.205,0.289107,-0.11564942290938,3111,FALSE,FALSE
"A_06_P5995","GENE2418X","A_06_P5995","YNL223W","YNL223W","YNL223W","AUT2","S000005167","YNL223W","ATG4","ORF","Verified","current",0.755,0.917666666666667,-0.162666666666667,2,0.775,0.845,0.496671,-0.117317583727046,3112,FALSE,FALSE
"A_06_P3225","GENE1492X","A_06_P3225","YGR005C","YGR005C","YGR005C","TFG2","S000003237","YGR005C","TFG2","ORF","Verified","current",0.0933333333333334,0.254,-0.160666666666667,1,0.16,0.19,0.155673,-0.1173373801692,3113,FALSE,FALSE
"A_06_P3124","GENE4406X","A_06_P3124","YGL169W","YGL169W","YGL169W","SUA5","S000003137","YGL169W","SUA5","ORF","Verified","current",-0.536666666666667,-0.577333333333333,0.0406666666666667,5,-0.605,-0.54,0.452193,-0.117712466474584,3114,FALSE,FALSE
"A_06_P4045","GENE1340X","A_06_P4045","YJL024C","YJL024C","YJL024C","APS3","S000003561","YJL024C","APS3","ORF","Verified","current",0,-0.102333333333333,0.102333333333333,3,-0.08,-0.015,0.452193,-0.117712466474584,3115,FALSE,FALSE
"A_06_P5972","GENE892X","A_06_P5972","YNL200C","YNL200C","YNL200C","ORF:YNL200C","S000005144","YNL200C","NNR1","ORF","Verified","current",0.356666666666667,0.479333333333333,-0.122666666666667,1,0.175,0.265,0.652344,-0.119626128473145,3116,FALSE,FALSE
"A_06_P6205","GENE3161X","A_06_P6205","YOL014W","YOL014W","YOL014W","ORF:YOL014W","S000005374","YOL014W","","ORF","Verified","current",-0.212,-0.576923076923077,0.364923076923077,4,-0.43,-0.28,1.149015,-0.120094634572043,3117,FALSE,FALSE
"A_06_P3305","GENE265X","A_06_P3305","YGR085C","YGR085C","YGR085C","RPL11B","S000003317","YGR085C","RPL11B","ORF","Verified","current",-0.57,-0.726,0.156,5,-0.45,-0.385,0.437367,-0.120960163165955,3118,FALSE,FALSE
"A_06_P1659","GENE33X","A_06_P1659","YCR034W","YCR034W","YCR034W","FEN1","S000000630","YCR034W","ELO2","ORF","Verified","current",-0.43,-0.464,0.0340000000000001,2,-0.38,-0.33,0.311346,-0.121552172623534,3119,FALSE,FALSE
"A_06_P3039","GENE723X","A_06_P3039","YGL084C","YGL084C","YGL084C","GUP1","S000003052","YGL084C","GUP1","ORF","Verified","current",-0.671666666666667,-0.632666666666667,-0.0390000000000001,2,-0.71,-0.65,0.392889,-0.121731262008282,3120,FALSE,FALSE
"A_06_P1347","GENE3587X","A_06_P1347","YBR096W","YBR096W","YBR096W","ORF:YBR096W","S000000300","YBR096W","","ORF","Verified","current",-0.085,-0.346,0.261,4,-0.19,-0.125,0.429954,-0.122652154715315,3121,FALSE,FALSE
"A_06_P5207","GENE5146X","A_06_P5207","YLR389C","YLR389C","YLR389C","STE23","S000004381","YLR389C","STE23","ORF","Verified","current",-0.446666666666667,-0.428666666666667,-0.018,2,-0.49,-0.44,0.303933,-0.123782904590613,3122,FALSE,FALSE
"A_06_P6845","GENE1685X","A_06_P6845","YPL086C","YPL086C","YPL086C","ELP3","S000006007","YPL086C","ELP3","ORF","Verified","current",-0.0933333333333333,-0.274333333333333,0.181,5,-0.19,-0.14,0.303933,-0.123782904590613,3123,FALSE,FALSE
"A_06_P3807","GENE341X","A_06_P3807","YIL009C-A","YIL009C-A","YIL009C-A","EST3","S000006432","YIL009C-A","EST3","ORF","Verified","current",0.393333333333333,0.231333333333333,0.162,5,0.305,0.345,0.22239,-0.124073327336456,3124,FALSE,FALSE
"A_06_P1028","GENE2831X","A_06_P1028","YAL005C","YAL005C","YAL005C","SSA1","S000000004","YAL005C","SSA1","ORF","Verified","current",0.0433333333333333,0.146666666666667,-0.103333333333333,2,-0.17,-0.06,0.785778,-0.12418461510672,3125,FALSE,FALSE
"A_06_P3428","GENE116X","A_06_P3428","YGR207C","YGR207C","YGR207C","ORF:YGR207C","S000003439","YGR207C","CIR1","ORF","Verified","current",-0.17,-0.199333333333333,0.0293333333333334,2,-0.125,-0.07,0.340998,-0.124717118898498,3126,FALSE,FALSE
"A_06_P1827","GENE1028X","A_06_P1827","YDL097C","YDL097C","YDL097C","RPN6","S000002255","YDL097C","RPN6","ORF","Verified","current",0.0233333333333333,0.1,-0.0766666666666667,2,0.025,0.06,0.177912,-0.125939146204554,3127,FALSE,FALSE
"A_06_P4776","GENE908X","A_06_P4776","YLL031C","YLL031C","YLL031C","GPI13","S000003954","YLL031C","GPI13","ORF","Verified","current",-0.266666666666667,-0.304,0.0373333333333333,4,-0.27,-0.22,0.29652,-0.126097044285282,3128,FALSE,FALSE
"A_06_P4356","GENE3606X","A_06_P4356","YJR113C","YJR113C","YJR113C","RSM7","S000003874","YJR113C","RSM7","ORF","Verified","current",-0.858333333333333,-0.837666666666667,-0.0206666666666665,3,-0.83,-0.75,0.533736,-0.126235530252345,3129,FALSE,FALSE
"A_06_P2652","GENE5453X","A_06_P2652","YER028C","YER028C","YER028C","ORF:YER028C","S000000830","YER028C","MIG3","ORF","Verified","current",0.803333333333333,1.01,-0.206666666666666,1,0.715,0.79,0.489258,-0.12727871322918,3130,FALSE,FALSE
"A_06_P4684","GENE1159X","A_06_P4684","YKR046C","YKR046C","YKR046C","ORF:YKR046C","S000001754","YKR046C","PLN1","ORF","Verified","current",0.25,0.530666666666667,-0.280666666666667,0,0.185,0.295,0.756126,-0.128485760273605,3131,FALSE,FALSE
"A_06_P1245","GENE5142X","A_06_P1245","YBL111C","YBL111C","YBL111C","ORF:YBL111C","S000002151","YBL111C","","ORF","Verified","current",0.0916666666666667,0.089,0.00266666666666668,3,0.085,0.16,0.481845,-0.128900308501405,3132,FALSE,FALSE
"A_06_P1833","GENE2755X","A_06_P1833","YDL103C","YDL103C","YDL103C","QRI1","S000002261","YDL103C","QRI1","ORF","Verified","current",0.205,0.262666666666667,-0.0576666666666667,2,0.2,0.235,0.170499,-0.129390496822539,3133,FALSE,FALSE
"A_06_P1442","GENE1309X","A_06_P1442","YBR189W","YBR189W","YBR189W","RPS9B","S000000393","YBR189W","RPS9B","ORF","Verified","current",-0.598333333333333,-0.565,-0.0333333333333334,2,-0.435,-0.365,0.437367,-0.130264791101798,3134,FALSE,FALSE
"A_06_P6968","GENE15X","A_06_P6968","YPL208W","YPL208W","YPL208W","ORF:YPL208W","S000006129","YPL208W","RKM1","ORF","Verified","current",0.351666666666667,0.265333333333333,0.0863333333333333,5,0.3,0.345,0.244629,-0.130575198256676,3135,FALSE,FALSE
"A_06_P2061","GENE5019X","A_06_P2061","YDR074W","YDR074W","YDR074W","TPS2","S000002481","YDR074W","TPS2","ORF","Verified","current",0.51,0.738,-0.228,0,0.45,0.53,0.511497,-0.130826479933671,3136,FALSE,FALSE
"A_06_P3691","GENE5529X","A_06_P3691","YHR116W","YHR116W","YHR116W","ORF:YHR116W","S000001158","YHR116W","COX23","ORF","Verified","current",-1.30833333333333,-1.21466666666667,-0.0936666666666666,2,-1.295,-1.205,0.585627,-0.131266709158186,3137,FALSE,FALSE
"A_06_P2036","GENE5121X","A_06_P2036","YDR049W","YDR049W","YDR049W","ORF:YDR049W","S000002456","YDR049W","VMS1","ORF","Verified","current",-0.181666666666667,-0.087,-0.0946666666666667,2,-0.165,-0.135,0.126021,-0.13273102941762,3138,FALSE,FALSE
"A_06_P4665","GENE4310X","A_06_P4665","YKR028W","YKR028W","YKR028W","SAP190","S000001736","YKR028W","SAP190","ORF","Verified","current",-0.0616666666666667,0.013,-0.0746666666666667,1,-0.065,-0.035,0.126021,-0.13273102941762,3139,FALSE,FALSE
"A_06_P3858","GENE248X","A_06_P3858","YIL058W","YIL058W","YIL058W","ORF:YIL058W","S000001320","YIL058W","","ORF","Dubious","current",-0.19,-0.0478571428571429,-0.142142857142857,3,-0.115,-0.06,0.311346,-0.133707389885887,3140,FALSE,FALSE
"A_06_P6793","GENE3612X","A_06_P6793","YPL034W","YPL034W","YPL034W","ORF:YPL034W","S000005955","YPL034W","YFS1","ORF","Verified","current",-0.01,0.08,-0.09,1,0,0.055,0.311346,-0.133707389885887,3141,FALSE,FALSE
"A_06_P6163","GENE1330X","A_06_P6163","YNR050C","YNR050C","YNR050C","LYS9","S000005333","YNR050C","LYS9","ORF","Verified","current",-0.241666666666667,-0.134666666666667,-0.107,2,-0.17,-0.09,0.496671,-0.134077238545195,3142,FALSE,FALSE
"A_06_P4393","GENE4359X","A_06_P4393","YJR149W","YJR149W","YJR149W","ORF:YJR149W","S000003910","YJR149W","","ORF","Verified","current",-0.143333333333333,-0.18,0.0366666666666666,3,-0.115,-0.045,0.415128,-0.135888555854079,3143,FALSE,FALSE
"A_06_P4557","GENE708X","A_06_P4557","YKL145W","YKL145W","YKL145W","RPT1","S000001628","YKL145W","RPT1","ORF","Verified","current",0.26,0.340666666666667,-0.0806666666666667,3,0.29,0.355,0.378063,-0.135965343479834,3144,FALSE,FALSE
"A_06_P3281","GENE3101X","A_06_P3281","YGR061C","YGR061C","YGR061C","ADE6","S000003293","YGR061C","ADE6","ORF","Verified","current",-0.215,-0.194,-0.0209999999999999,4,-0.22,-0.155,0.378063,-0.135965343479834,3145,FALSE,FALSE
"A_06_P5636","GENE4048X","A_06_P5636","YMR197C","YMR197C","YMR197C","VTI1","S000004810","YMR197C","VTI1","ORF","Verified","current",0.328333333333333,0.316,0.0123333333333333,3,0.26,0.32,0.340998,-0.136055038798362,3146,FALSE,FALSE
"A_06_P4183","GENE2722X","A_06_P4183","YJL161W","YJL161W","YJL161W","ORF:YJL161W","S000003697","YJL161W","FMP33","ORF","Verified","current",0.741666666666667,0.995714285714286,-0.254047619047619,2,0.805,0.965,1.074885,-0.136183541367879,3147,FALSE,FALSE
"A_06_P5389","GENE3396X","A_06_P5389","YML098W","YML098W","YML098W","TAF13","S000004564","YML098W","TAF13","ORF","Verified","current",0.23,0.39,-0.16,2,0.295,0.34,0.229803,-0.136445089947635,3148,FALSE,FALSE
"A_06_P4144","GENE3247X","A_06_P4144","YJL124C","YJL124C","YJL124C","LSM1","S000003660","YJL124C","LSM1","ORF","Verified","current",-0.103333333333333,-0.220333333333333,0.117,3,-0.09,-0.05,0.192738,-0.13664095539356,3149,FALSE,FALSE
"A_06_P1327","GENE1040X","A_06_P1327","YBR079C","YBR079C","YBR079C","RPG1","S000000283","YBR079C","RPG1","ORF","Verified","current",-0.531666666666667,-0.512666666666667,-0.019,2,-0.615,-0.535,0.481845,-0.137493662401499,3150,FALSE,FALSE
"A_06_P1883","GENE281X","A_06_P1883","YDL150W","YDL150W","YDL150W","RPC53","S000002309","YDL150W","RPC53","ORF","Verified","current",-0.565,-0.456333333333333,-0.108666666666667,2,-0.55,-0.48,0.407715,-0.137872625390229,3151,FALSE,FALSE
"A_06_P3899","GENE187X","A_06_P3899","YIL100W","YIL100W","YIL100W","ORF:YIL100W","S000001362","YIL100W","","ORF","Dubious","current",0.286666666666667,0.313703703703704,-0.027037037037037,2,0.22,0.32,0.622692,-0.138371533101238,3152,FALSE,FALSE
"A_06_P7157","GENE2877X","A_06_P7157","YPR110C","YPR110C","YPR110C","RPC40","S000006314","YPR110C","RPC40","ORF","Verified","current",-0.111666666666667,-0.263,0.151333333333333,5,-0.095,-0.035,0.333585,-0.138381170935341,3153,FALSE,FALSE
"A_06_P2930","GENE1585X","A_06_P2930","YFR032C-A","YFR032C-A","YFR032C-A","RPL29","S000006437","YFR032C-A","RPL29","ORF","Verified","current",-0.00833333333333334,0.045,-0.0533333333333333,2,0.025,0.08,0.29652,-0.13870674871381,3154,FALSE,FALSE
"A_06_P6911","GENE4724X","A_06_P6911","YPL152W","YPL152W","YPL152W","RRD2","S000006073","YPL152W","RRD2","ORF","Verified","current",0.2,0.205333333333333,-0.0053333333333333,4,0.155,0.21,0.29652,-0.13870674871381,3155,FALSE,FALSE
"A_06_P4027","GENE1958X","A_06_P4027","YJL006C","YJL006C","YJL006C","CTK2","S000003543","YJL006C","CTK2","ORF","Verified","current",0.196666666666667,0.319666666666667,-0.123,2,0.215,0.27,0.29652,-0.13870674871381,3156,FALSE,FALSE
"A_06_P4428","GENE5044X","A_06_P4428","YKL020C","YKL020C","YKL020C","SPT23","S000001503","YKL020C","SPT23","ORF","Verified","current",0.175,0.275,-0.1,1,0.115,0.165,0.259455,-0.139099470031019,3157,FALSE,FALSE
"A_06_P4354","GENE4587X","A_06_P4354","YJR111C","YJR111C","YJR111C","ORF:YJR111C","S000003872","YJR111C","PXP2","ORF","Verified","current",-0.225,-0.194,-0.031,2,-0.365,-0.295,0.400302,-0.13991549104341,3158,FALSE,FALSE
"A_06_P6541","GENE3419X","A_06_P6541","YOR179C","YOR179C","YOR179C","ORF:YOR179C","S000005705","YOR179C","SYC1","ORF","Verified","current",0.303333333333333,0.272,0.0313333333333333,2,0.25,0.31,0.326172,-0.140788226349924,3159,FALSE,FALSE
"A_06_P5432","GENE5519X","A_06_P5432","YMR005W","YMR005W","YMR005W","TAF4","S000004607","YMR005W","TAF4","ORF","Verified","current",-0.233333333333333,-0.177666666666667,-0.0556666666666667,3,-0.195,-0.16,0.14826,-0.14098122935632,3160,FALSE,FALSE
"A_06_P7165","GENE375X","A_06_P7165","YPR118W","YPR118W","YPR118W","ORF:YPR118W","S000006322","YPR118W","MRI1","ORF","Verified","current",0.0266666666666667,0.0916666666666666,-0.065,1,0.1,0.145,0.214977,-0.142867574457818,3161,FALSE,FALSE
"A_06_P2005","GENE1329X","A_06_P2005","YDR020C","YDR020C","YDR020C","ORF:YDR020C","S000002427","YDR020C","DAS2","ORF","Verified","current",-0.263333333333333,-0.282333333333333,0.019,2,-0.205,-0.145,0.318759,-0.143280502628003,3162,FALSE,FALSE
"A_06_P2138","GENE4137X","A_06_P2138","YDR150W","YDR150W","YDR150W","NUM1","S000002557","YDR150W","NUM1","ORF","Verified","current",-0.298333333333333,-0.111666666666667,-0.186666666666667,0,-0.23,-0.17,0.318759,-0.143280502628003,3163,FALSE,FALSE
"A_06_P3859","GENE171X","A_06_P3859","YIL059C","YIL059C","YIL059C","ORF:YIL059C","S000001321","YIL059C","","ORF","Verified","current",0.0316666666666667,0.055,-0.0233333333333333,3,0.05,0.105,0.281694,-0.14409448406315,3164,FALSE,FALSE
"A_06_P2084","GENE3855X","A_06_P2084","YDR096W","YDR096W","YDR096W","GIS1","S000002503","YDR096W","GIS1","ORF","Verified","current",0.00499999999999999,0.115,-0.11,0,-0.02,0.045,0.348411,-0.144956301250415,3165,FALSE,FALSE
"A_06_P5570","GENE1636X","A_06_P5570","YMR138W","YMR138W","YMR138W","CIN4","S000004746","YMR138W","CIN4","ORF","Verified","current",0.0766666666666667,0.0106666666666667,0.066,4,0.025,0.075,0.244629,-0.145083553618529,3166,FALSE,FALSE
"A_06_P7075","GENE1924X","A_06_P7075","YPR029C","YPR029C","YPR029C","APL4","S000006233","YPR029C","APL4","ORF","Verified","current",-0.235,-0.181666666666667,-0.0533333333333333,2,-0.2,-0.165,0.140847,-0.145320473163461,3167,FALSE,FALSE
"A_06_P5357","GENE2568X","A_06_P5357","YML068W","YML068W","YML068W","ORF:YML068W","S000004533","YML068W","ITT1","ORF","Verified","current",0.04,0.128,-0.088,1,0.035,0.07,0.140847,-0.145320473163461,3168,FALSE,FALSE
"A_06_P2948","GENE1665X","A_06_P2948","YFR050C","YFR050C","YFR050C","PRE4","S000001946","YFR050C","PRE4","ORF","Verified","current",-0.02,0.047,-0.067,2,-0.035,0,0.140847,-0.145320473163461,3169,FALSE,FALSE
"A_06_P7256","GENE834X","A_06_P7256","YER074W-A","YER074W-A","YER074W-A","ORF:YER074W-A","S000007651","YER074W-A","YOS1","ORF","Verified","current",0.03,-0.0496666666666667,0.0796666666666667,3,0.02,0.095,0.415128,-0.145594881272227,3170,FALSE,FALSE
"A_06_P4215","GENE460X","A_06_P4215","YJL193W","YJL193W","YJL193W","ORF:YJL193W","S000003729","YJL193W","","ORF","Verified","current",-0.605,-0.605333333333333,0.000333333333333186,2,-0.545,-0.46,0.481845,-0.146087016301592,3171,FALSE,FALSE
"A_06_P2094","GENE4630X","A_06_P2094","YDR106W","YDR106W","YDR106W","ARP10","S000002513","YDR106W","ARP10","ORF","Verified","current",0.196,0.295333333333333,-0.0993333333333332,2,0.19,0.255,0.340998,-0.147392958698225,3172,FALSE,FALSE
"A_06_P3302","GENE3411X","A_06_P3302","YGR082W","YGR082W","YGR082W","TOM20","S000003314","YGR082W","TOM20","ORF","Verified","current",-0.993333333333333,-0.96,-0.0333333333333332,2,-1.135,-1.015,0.711648,-0.147847342690427,3173,FALSE,FALSE
"A_06_P1401","GENE2096X","A_06_P1401","YBR149W","YBR149W","YBR149W","ARA1","S000000353","YBR149W","ARA1","ORF","Verified","current",0.105,0.362666666666667,-0.257666666666667,0,0.205,0.29,0.474432,-0.147972257812935,3174,FALSE,FALSE
"A_06_P6285","GENE2487X","A_06_P6285","YOL092W","YOL092W","YOL092W","ORF:YOL092W","S000005452","YOL092W","YPQ1","ORF","Verified","current",-0.331666666666667,-0.354,0.0223333333333333,3,-0.41,-0.36,0.237216,-0.148272917062061,3175,FALSE,FALSE
"A_06_P4125","GENE5469X","A_06_P4125","YJL103C","YJL103C","YJL103C","ORF:YJL103C","S000003639","YJL103C","GSM1","ORF","Verified","current",-0.405,-0.0996666666666667,-0.305333333333333,1,-0.265,-0.15,0.66717,-0.149901586349831,3176,FALSE,FALSE
"A_06_P4895","GENE3172X","A_06_P4895","YLR083C","YLR083C","YLR083C","EMP70","S000004073","YLR083C","EMP70","ORF","Verified","current",-0.226666666666667,-0.171,-0.0556666666666667,1,-0.195,-0.14,0.266868,-0.149917681563941,3177,FALSE,FALSE
"A_06_P6256","GENE1870X","A_06_P6256","YOL064C","YOL064C","YOL064C","MET22","S000005425","YOL064C","MET22","ORF","Verified","current",-0.12,-0.292666666666667,0.172666666666667,3,-0.265,-0.165,0.563388,-0.15074134593933,3178,FALSE,FALSE
"A_06_P4230","GENE31X","A_06_P4230","YJL208C","YJL208C","YJL208C","NUC1","S000003744","YJL208C","NUC1","ORF","Verified","current",-0.518333333333333,-0.599666666666667,0.0813333333333333,5,-0.58,-0.52,0.29652,-0.151316453142338,3179,FALSE,FALSE
"A_06_P1055","GENE5409X","A_06_P1055","YAL033W","YAL033W","YAL033W","POP5","S000000031","YAL033W","POP5","ORF","Verified","current",0.045,-0.022,0.067,3,-0.01,0.065,0.392889,-0.152164077510352,3180,FALSE,FALSE
"A_06_P5754","GENE1286X","A_06_P5754","YMR311C","YMR311C","YMR311C","GLC8","S000004928","YMR311C","GLC8","ORF","Verified","current",0.196666666666667,0.387666666666667,-0.191,1,0.18,0.255,0.392889,-0.152164077510352,3181,FALSE,FALSE
"A_06_P6312","GENE5291X","A_06_P6312","YOL119C","YOL119C","YOL119C","MCH4","S000005479","YOL119C","MCH4","ORF","Verified","current",-0.283333333333333,-0.210333333333333,-0.073,1,-0.27,-0.17,0.555975,-0.152444834025687,3182,FALSE,FALSE
"A_06_P5000","GENE4453X","A_06_P5000","YLR186W","YLR186W","YLR186W","EMG1","S000004176","YLR186W","EMG1","ORF","Verified","current",-0.145,-0.286,0.141,5,-0.245,-0.155,0.489258,-0.152734455875016,3183,FALSE,FALSE
"A_06_P2302","GENE3137X","A_06_P2302","YDR313C","YDR313C","YDR313C","PIB1","S000002721","YDR313C","PIB1","ORF","Verified","current",0.246666666666667,0.599666666666667,-0.353,0,0.33,0.46,0.748713,-0.153173098562176,3184,FALSE,FALSE
"A_06_P6973","GENE4457X","A_06_P6973","YPL213W","YPL213W","YPL213W","LEA1","S000006134","YPL213W","LEA1","ORF","Verified","current",0.443333333333333,0.599,-0.155666666666667,1,0.445,0.49,0.192738,-0.153721074817755,3185,FALSE,FALSE
"A_06_P6018","GENE2647X","A_06_P6018","YNL246W","YNL246W","YNL246W","VPS75","S000005190","YNL246W","VPS75","ORF","Verified","current",-0.201666666666667,-0.0286666666666666,-0.173,1,-0.05,0.01,0.289107,-0.15419923054584,3186,FALSE,FALSE
"A_06_P5457","GENE3808X","A_06_P5457","YMR029C","YMR029C","YMR029C","ORF:YMR029C","S000004631","YMR029C","FAR8","ORF","Verified","current",-0.0283333333333333,0.101666666666667,-0.13,1,0.025,0.085,0.289107,-0.15419923054584,3187,FALSE,FALSE
"A_06_P1797","GENE3917X","A_06_P1797","YDL068W","YDL068W","YDL068W","ORF:YDL068W","S000002226","YDL068W","","ORF","Dubious","current",0.0816666666666667,0.102857142857143,-0.0211904761904762,3,0.075,0.135,0.289107,-0.15419923054584,3188,FALSE,FALSE
"A_06_P5906","GENE456X","A_06_P5906","YNL135C","YNL135C","YNL135C","FPR1","S000005079","YNL135C","FPR1","ORF","Verified","current",0.123333333333333,0.102333333333333,0.021,3,0.125,0.16,0.126021,-0.154852867653891,3189,FALSE,FALSE
"A_06_P6480","GENE1531X","A_06_P6480","YOR118W","YOR118W","YOR118W","ORF:YOR118W","S000005644","YOR118W","RTC5","ORF","Verified","current",0.01,0.0663333333333333,-0.0563333333333333,2,0,0.035,0.126021,-0.154852867653891,3190,FALSE,FALSE
"A_06_P6467","GENE3560X","A_06_P6467","YOR105W","YOR105W","YOR105W","ORF:YOR105W","S000005631","YOR105W","","ORF","Verified","current",-0.05,-0.00233333333333333,-0.0476666666666667,3,-0.055,-0.005,0.22239,-0.15509165917057,3191,FALSE,FALSE
"A_06_P6887","GENE2811X","A_06_P6887","YPL128C","YPL128C","YPL128C","TBF1","S000006049","YPL128C","TBF1","ORF","Verified","current",-0.276666666666667,-0.265666666666667,-0.0109999999999999,2,-0.31,-0.245,0.318759,-0.15522054451367,3192,FALSE,FALSE
"A_06_P3874","GENE3728X","A_06_P3874","YIL074C","YIL074C","YIL074C","SER33","S000001336","YIL074C","SER33","ORF","Verified","current",-0.0883333333333334,-0.024,-0.0643333333333334,3,-0.195,-0.065,0.733887,-0.155896422416946,3193,FALSE,FALSE
"A_06_P1478","GENE2326X","A_06_P1478","YBR225W","YBR225W","YBR225W","ORF:YBR225W","S000000429","YBR225W","","ORF","Verified","current",0.0166666666666667,0.172,-0.155333333333333,0,0.055,0.11,0.252042,-0.15623135875833,3194,FALSE,FALSE
